date,actual,RF,LSTM,AMLSTM,Our_Model
2024-04-17 10:00:00,715.0,607.8038250000004,600.8988,537.76874,698.97314
2024-04-17 10:15:00,742.87,688.5352250000017,632.0157,532.10345,712.3858
2024-04-17 10:30:00,773.69,638.022900000001,672.43384,575.674,766.8259
2024-04-17 10:45:00,817.34,718.6825500000002,703.7271,621.10876,808.31396
2024-04-17 11:00:00,855.08,810.029300000001,742.71545,647.10675,828.492
2024-04-17 11:15:00,881.55,817.9035250000005,762.8725,669.22906,851.7816
2024-04-17 11:30:00,891.15,827.2148999999993,787.77563,684.176,844.4003
2024-04-17 11:45:00,910.94,839.6998499999995,823.538,702.6361,854.07135
2024-04-17 12:00:00,923.37,858.0875499999996,798.9951,734.9702,898.56116
2024-04-17 12:15:00,915.67,858.1681749999983,830.12335,717.9805,878.5284
2024-04-17 12:30:00,911.38,856.4500250000003,825.6717,712.644,870.9375
2024-04-17 12:45:00,912.55,822.3108249999998,843.9785,746.04016,863.515
2024-04-17 13:00:00,907.61,816.8324000000007,811.9496,727.0867,865.9703
2024-04-17 13:15:00,903.37,853.8662499999991,822.2076,726.2095,874.93097
2024-04-17 13:30:00,898.75,829.7433999999997,845.09216,709.2049,848.0823
2024-04-17 13:45:00,885.05,812.2691499999988,778.11334,705.5655,829.89764
2024-04-17 14:00:00,871.96,753.2268749999988,765.37256,686.2957,833.7603
2024-04-17 14:15:00,844.0,746.2856499999992,722.1458,675.90826,797.3221
2024-04-17 14:30:00,811.58,739.4309249999992,693.3596,655.1257,765.7821
2024-04-17 14:45:00,778.53,608.140272686191,660.44745,647.58264,734.05334
2024-04-17 15:00:00,743.44,664.6112249999991,601.9189,588.243,672.72516
2024-04-17 15:15:00,692.76,626.4470749999989,588.3417,553.0992,635.6296
2024-04-17 15:30:00,628.76,538.5657425824169,543.91785,527.3428,603.0653
2024-04-17 15:45:00,591.39,528.617239548495,480.9789,487.55118,561.51807
2024-04-17 16:00:00,539.55,478.0958749999997,440.53326,457.00684,500.0038
2024-04-17 16:15:00,486.24,411.6618926324404,359.27115,413.75485,422.44843
2024-04-17 16:30:00,427.28,370.5540901346792,332.5711,361.20633,372.58725
2024-04-17 16:45:00,372.28,306.7368891098481,292.34314,318.54837,321.8797
2024-04-17 17:00:00,309.95,292.95088012820463,207.05254,264.92447,264.74005
2024-04-17 17:15:00,262.83,207.94075,201.30836,219.96213,200.07442
2024-04-17 17:30:00,206.9,224.57167499999983,152.59332,180.82901,143.26913
2024-04-17 17:45:00,146.4,83.38937499999987,136.12978,132.0668,108.76721
2024-04-17 18:00:00,103.93,79.79625000000006,71.84333,120.11263,46.297806
2024-04-17 18:15:00,55.28,56.32939999999989,74.14553,76.836945,19.63406
2024-04-17 18:30:00,12.7,19.959287499999988,49.95157,74.769714,0.0
2024-04-17 18:45:00,1.59,9.481425000000003,27.849104,49.745834,0.0
2024-04-17 19:00:00,0.34,4.155600000000004,18.77941,50.55929,0.0
2024-04-18 06:00:00,11.17,10.171576766868398,52.74594,32.70117,3.8764827
2024-04-18 06:15:00,29.48,21.72447499999998,43.54737,43.140926,50.64899
2024-04-18 06:30:00,38.14,44.471325999999976,37.68108,62.478054,62.692383
2024-04-18 06:45:00,51.23,53.54224999999999,59.743656,55.47385,105.07245
2024-04-18 07:00:00,111.24,71.22196015593508,98.83242,92.63392,135.91862
2024-04-18 07:15:00,129.82,134.50650113636377,163.78275,145.81117,182.98827
2024-04-18 07:30:00,171.64,219.15726565638244,193.18001,179.91649,227.09485
2024-04-18 07:45:00,295.21,241.44880324498163,234.61655,208.75842,279.3968
2024-04-18 08:00:00,383.23,267.54765326086914,273.34814,262.50018,325.3339
2024-04-18 08:15:00,402.9,313.31399999999974,316.37244,331.84235,390.11942
2024-04-18 08:30:00,311.65,346.47005069444447,361.73734,380.38614,416.6109
2024-04-18 08:45:00,278.46,423.1330000000001,436.608,413.0499,459.50525
2024-04-18 09:00:00,450.47,494.74864999999977,483.2,437.9959,519.9118
2024-04-18 09:15:00,576.43,547.1118750000011,525.7006,510.26013,548.5975
2024-04-18 09:30:00,641.55,598.5710225423377,594.8022,551.4897,590.02094
2024-04-18 09:45:00,670.69,646.5865884722217,660.9251,590.7385,632.67206
2024-04-18 10:00:00,695.0,703.1213999999994,708.2525,660.1817,683.5175
2024-04-18 10:15:00,725.58,738.9447000000005,758.89136,661.2258,691.28503
2024-04-18 10:30:00,730.49,750.4367750000005,803.87024,707.30286,742.1521
2024-04-18 10:45:00,752.1,787.0882250000017,833.09344,759.3076,763.054
2024-04-18 11:00:00,821.51,790.3041000000011,882.2781,778.6357,781.674
2024-04-18 11:15:00,850.4,820.1060499999988,903.355,828.96295,840.6657
2024-04-18 11:30:00,884.13,816.7589249999995,930.4743,838.3784,842.0503
2024-04-18 11:45:00,901.31,893.9373250000003,972.91187,868.3457,824.3111
2024-04-18 12:00:00,914.75,916.5084750000004,955.97144,898.39935,859.9408
2024-04-18 12:15:00,1047.72,906.5437000000004,976.7046,874.0343,825.37006
2024-04-18 12:30:00,978.51,897.0549999999997,976.8928,882.4339,810.2
2024-04-18 12:45:00,679.19,891.5414999999998,997.33923,909.3477,832.1872
2024-04-18 13:00:00,749.94,890.1222249999995,952.10333,883.87317,812.87384
2024-04-18 13:15:00,822.37,864.9977499999995,969.44366,876.2922,808.0468
2024-04-18 13:30:00,882.63,870.4681250000003,991.6022,874.44446,819.3063
2024-04-18 13:45:00,833.66,797.1189249999992,906.6748,870.70667,820.08356
2024-04-18 14:00:00,850.67,795.6165999999989,895.67737,822.72406,795.03894
2024-04-18 14:15:00,820.67,733.348699999999,835.9693,823.1516,727.5538
2024-04-18 14:30:00,790.25,738.8693499999997,805.97266,789.5279,691.3808
2024-04-18 14:45:00,753.24,755.7138249999996,766.00604,777.39185,685.7561
2024-04-18 15:00:00,714.24,749.6214999999996,693.893,710.7691,635.29645
2024-04-18 15:15:00,666.7,656.8315999999988,682.84247,675.04034,595.39813
2024-04-18 15:30:00,617.8,611.5379749999994,619.1296,633.5242,568.31177
2024-04-18 15:45:00,571.18,543.7771166666663,548.2289,590.0515,530.24506
2024-04-18 16:00:00,515.19,523.1258749999993,497.86185,540.59753,474.92853
2024-04-18 16:15:00,464.15,470.1945857142856,397.44702,483.81735,437.6416
2024-04-18 16:30:00,376.02,398.0442750000004,366.6317,415.3244,366.06363
2024-04-18 16:45:00,231.25,363.6604232142856,314.90775,352.2518,329.07666
2024-04-18 17:00:00,273.03,280.9391750000009,221.7116,298.36642,270.8232
2024-04-18 17:15:00,254.21,224.80535000000023,211.75786,252.5071,228.62056
2024-04-18 17:30:00,199.36,177.5113249999999,154.43178,192.73718,158.19228
2024-04-18 17:45:00,139.5,134.36364999999975,141.321,127.365654,112.053665
2024-04-18 18:00:00,84.4,123.28139999999986,60.884403,119.265274,57.334496
2024-04-18 18:15:00,43.55,72.99409999999992,60.59236,77.13663,30.170742
2024-04-18 18:30:00,18.11,17.487999999999968,33.25849,55.614487,9.692461
2024-04-18 18:45:00,3.39,3.9962499999999888,12.044591,28.750832,0.0
2024-04-18 19:00:00,0.73,3.713975000000001,3.8827477,36.154015,0.0
2024-04-19 06:00:00,7.21,14.634963205567878,66.18598,32.449986,0.0
2024-04-19 06:15:00,25.36,27.28296249999999,56.708996,47.246487,0.0
2024-04-19 06:30:00,44.79,38.785025000000026,48.320442,66.81078,0.0
2024-04-19 06:45:00,69.47,61.79492499999986,70.775276,58.291782,9.658543
2024-04-19 07:00:00,98.14,96.71,109.71985,99.15927,40.68446
2024-04-19 07:15:00,150.89,133.2747093962762,171.74095,149.27422,102.180115
2024-04-19 07:30:00,203.24,163.65857398146227,193.02591,186.42583,146.29916
2024-04-19 07:45:00,249.65,275.8871120689648,236.76704,213.56026,199.688
2024-04-19 08:00:00,309.58,329.39182499999964,278.11832,270.3518,245.32205
2024-04-19 08:15:00,364.07,370.94137287878783,314.69098,338.3028,314.0598
2024-04-19 08:30:00,419.47,342.8983406145478,362.3771,390.08304,365.3919
2024-04-19 08:45:00,467.68,319.94258206521744,437.64224,423.24646,408.05627
2024-04-19 09:00:00,508.63,462.29930974994966,483.75198,442.07822,470.94266
2024-04-19 09:15:00,547.66,558.682279310345,519.4002,519.4632,508.20947
2024-04-19 09:30:00,588.79,592.0985999999999,584.9991,560.7021,549.2719
2024-04-19 09:45:00,627.72,570.8146499999991,657.44226,598.87494,602.1942
2024-04-19 10:00:00,670.05,652.23955,703.0726,666.1579,643.38055
2024-04-19 10:15:00,700.38,668.6127000000006,745.995,668.18,671.21643
2024-04-19 10:30:00,733.67,702.5438000000006,793.84467,714.60706,737.9126
2024-04-19 10:45:00,755.79,743.0339249999994,827.6101,767.97375,748.1831
2024-04-19 11:00:00,773.52,802.887925000001,874.5594,786.7753,787.8338
2024-04-19 11:15:00,791.02,789.0957249999997,895.11053,833.75397,841.3686
2024-04-19 11:30:00,821.13,835.8739000000008,919.90497,847.0333,847.7866
2024-04-19 11:45:00,848.77,863.4433500000002,967.39874,877.4618,852.05505
2024-04-19 12:00:00,876.01,877.0296249999991,944.288,903.08014,895.3067
2024-04-19 12:15:00,894.79,939.5830749999992,967.9549,880.2936,877.279
2024-04-19 12:30:00,844.22,938.8040999999996,971.37744,888.6371,865.5707
2024-04-19 12:45:00,829.99,781.940875000001,990.8226,917.92267,849.3575
2024-04-19 13:00:00,817.46,852.2749250000003,953.1419,890.7063,842.65564
2024-04-19 13:15:00,749.52,851.7916750000005,968.2108,881.5197,824.6382
2024-04-19 13:30:00,762.36,849.9341999999994,987.17596,880.1535,816.4586
2024-04-19 13:45:00,846.0,812.4975000000013,906.0806,872.65497,801.6833
2024-04-19 14:00:00,818.38,829.0439500000009,896.20746,827.1539,810.76624
2024-04-19 14:15:00,789.84,813.1487750000016,838.43695,831.28033,732.2211
2024-04-19 14:30:00,762.31,789.3710250000009,808.9155,795.76575,697.9212
2024-04-19 14:45:00,726.33,761.281375000001,767.64075,779.8216,660.46826
2024-04-19 15:00:00,682.46,706.5430499999993,697.86115,715.0215,619.372
2024-04-19 15:15:00,633.39,581.516599999999,683.2936,679.58606,566.5933
2024-04-19 15:30:00,586.97,586.9741374999993,631.72064,635.37573,552.71533
2024-04-19 15:45:00,552.04,555.2491254807692,555.50323,592.60315,510.48767
2024-04-19 16:00:00,480.55,492.9858607142845,510.8856,545.3968,448.8017
2024-04-19 16:15:00,243.23,432.0391499999998,412.59265,483.43903,410.68158
2024-04-19 16:30:00,149.49,380.0590579166671,380.9554,416.95615,349.52905
2024-04-19 16:45:00,107.56,246.31275000000016,328.85,349.70966,309.3088
2024-04-19 17:00:00,46.57,259.7250749999999,235.21104,298.54202,237.36557
2024-04-19 17:15:00,15.24,246.30840000000012,228.00638,252.53903,179.57689
2024-04-19 17:30:00,3.15,171.31570125000053,171.34845,189.9239,122.237656
2024-04-19 17:45:00,0.73,151.33414285714233,153.89615,127.82365,77.77137
2024-04-19 18:00:00,14.72,103.16372499999989,76.39824,117.990715,16.456163
2024-04-19 18:15:00,52.34,53.8527999999999,74.471794,75.79086,0.0
2024-04-19 18:30:00,25.04,60.49452499999998,47.70556,55.731335,0.0
2024-04-19 18:45:00,3.76,23.091602500000032,24.70999,29.160124,0.0
2024-04-19 19:00:00,0.8,7.8525499999999955,17.217466,34.79462,0.0
2024-04-20 06:00:00,9.17,11.80874812396503,51.299587,35.862705,0.0
2024-04-20 06:15:00,28.77,25.130022704136103,40.624344,44.40048,0.0
2024-04-20 06:30:00,52.01,41.206074999999885,32.937595,64.211235,0.0
2024-04-20 06:45:00,71.75,61.66494166666661,48.338375,54.16253,0.0
2024-04-20 07:00:00,100.55,86.64062923432908,79.64576,92.78399,26.359192
2024-04-20 07:15:00,158.36,140.88568350054547,137.50641,146.00285,89.50937
2024-04-20 07:30:00,199.0,202.79546015225984,161.50449,176.89928,123.45541
2024-04-20 07:45:00,250.71,219.78157826087,203.8416,210.21387,177.70499
2024-04-20 08:00:00,310.88,258.6336120579149,240.2592,259.50238,234.79059
2024-04-20 08:15:00,365.99,326.7615803248218,277.23904,325.54425,316.02267
2024-04-20 08:30:00,417.41,376.0476999999998,321.78156,374.38535,357.41193
2024-04-20 08:45:00,468.59,407.7337749999999,390.93018,405.99332,417.51334
2024-04-20 09:00:00,518.16,422.7472249999997,426.88757,429.19513,474.00284
2024-04-20 09:15:00,565.14,526.5152801470587,469.53247,499.4208,531.59467
2024-04-20 09:30:00,610.06,553.468325,531.3131,541.45245,561.8989
2024-04-20 09:45:00,649.67,600.4301172348482,589.55725,579.9722,630.0803
2024-04-20 10:00:00,686.42,618.5098499999997,633.69366,649.7044,695.0939
2024-04-20 10:15:00,719.93,681.2303499999992,683.5477,649.0091,721.8792
2024-04-20 10:30:00,753.95,677.1987499999997,721.8722,694.9124,770.7423
2024-04-20 10:45:00,787.08,748.0256249999999,746.99774,747.19684,812.8826
2024-04-20 11:00:00,818.97,804.9394749999984,799.8038,770.68713,846.5532
