date,actual,RF,LSTM,AMLSTM,Our_Model
2024-04-23 08:15:00,202.74,197.492529661856,224.72865,163.8986,203.65913
2024-04-23 08:30:00,238.89,238.3840409244352,252.07129,216.83678,231.46126
2024-04-23 08:45:00,274.49,269.86236744445586,269.71356,252.66348,246.52188
2024-04-23 09:00:00,308.72,303.82197008248977,326.96426,289.2277,288.35962
2024-04-23 09:15:00,343.63,336.703230645709,363.38937,318.3814,305.50058
2024-04-23 09:30:00,0.0,372.7795066544482,380.5716,357.96008,337.36523
2024-04-23 09:45:00,0.0,405.2034499540962,410.82874,393.21713,374.25534
2024-04-23 10:00:00,443.19,435.8473676668101,463.04712,420.713,395.44098
2024-04-23 10:15:00,468.04,460.9688797328742,473.45105,437.09167,409.91943
2024-04-23 10:30:00,490.01,484.358010010046,502.41226,468.3326,423.10364
2024-04-23 10:45:00,508.36,502.3275182895615,525.17755,486.21686,436.3195
2024-04-23 11:00:00,0.0,521.9119226125204,551.16644,518.5366,454.57254
2024-04-23 11:15:00,0.0,538.8657198904142,557.8677,536.7474,459.6112
2024-04-23 11:30:00,561.0,553.1243164240223,581.53064,545.5899,473.26944
2024-04-23 11:45:00,574.23,565.9933256303669,585.9462,558.1496,480.6268
2024-04-23 12:00:00,587.54,579.1516712501125,600.12994,568.822,496.27585
2024-04-23 12:15:00,590.53,571.307889173502,599.19696,570.18536,497.60352
2024-04-23 12:30:00,596.78,576.1784883398816,604.2598,587.59924,495.27478
2024-04-23 12:45:00,597.7,576.3933544100094,610.268,600.5502,499.75467
2024-04-23 13:00:00,596.62,579.5042735375811,586.7014,591.94415,506.79343
2024-04-23 13:15:00,585.79,567.2207528471504,575.6054,589.95355,502.72253
2024-04-23 13:30:00,580.36,561.0082302590819,564.2374,567.05554,495.4179
2024-04-23 13:45:00,575.69,559.0180807870648,561.77496,567.68414,495.7534
2024-04-23 14:00:00,558.77,543.7933497152712,526.55164,542.77936,478.18158
2024-04-23 14:15:00,538.34,514.6761607720883,513.47986,537.5506,464.151
2024-04-23 14:30:00,515.23,489.8545998615482,490.40894,512.6919,441.9427
2024-04-23 14:45:00,489.85,466.0435798879159,454.33374,481.7444,428.67264
2024-04-23 15:00:00,455.69,440.0801536045413,433.4404,438.53265,402.22803
2024-04-23 15:15:00,426.96,409.7371697423719,406.5272,409.3816,367.9359
2024-04-23 15:30:00,396.61,379.18065174197466,360.72244,378.79547,353.42004
2024-04-23 15:45:00,360.56,343.48346121152224,323.6116,336.7102,326.67526
2024-04-23 16:00:00,319.26,307.04035623460373,288.89285,288.11908,288.23746
2024-04-23 16:15:00,281.48,270.16067131807046,250.0451,253.21005,260.30014
2024-04-23 16:30:00,243.55,231.96754323476148,211.69519,220.38226,230.8299
2024-04-23 16:45:00,207.65,195.2421433474956,195.13956,166.14409,192.44516
2024-04-23 17:00:00,169.89,158.9619281708465,149.9738,147.13432,168.66734
2024-04-23 17:15:00,135.18,125.0528131798636,110.168594,111.01289,142.54248
2024-04-23 17:30:00,105.23,97.58818007311692,84.97898,61.308376,114.789444
2024-04-23 17:45:00,77.69,71.50737112849369,72.78693,53.00919,84.73182
2024-04-23 18:00:00,54.01,49.47755368452732,47.515858,5.947351,63.83971
2024-04-23 18:15:00,35.67,32.36170487397338,18.668066,0.0,56.179863
2024-04-23 18:30:00,21.44,19.203228824152536,19.507223,0.0,43.258446
2024-04-23 18:45:00,10.93,9.701820787558598,0.5205104,0.0,28.984438
2024-04-23 19:00:00,4.04,3.5574350350751938,1.7375906,0.0,30.108347
2024-04-24 06:00:00,7.89,7.560080417864127,12.6522665,0.0,4.176416
2024-04-24 06:15:00,14.71,14.237696879810434,20.24812,0.0,9.579639
2024-04-24 06:30:00,23.77,23.04667512717057,34.294662,0.0,11.994601
2024-04-24 06:45:00,36.47,35.34464862343388,35.356388,13.7360325,27.893639
2024-04-24 07:00:00,54.63,52.99799353544314,61.592552,37.885635,41.208057
2024-04-24 07:15:00,76.32,74.44817884044511,77.903,67.12902,69.63837
2024-04-24 07:30:00,103.15,100.80756110950398,121.32707,92.76861,81.32097
2024-04-24 07:45:00,134.87,131.53081696348113,128.54887,98.85885,111.86064
2024-04-24 08:00:00,167.76,163.77869644683042,167.7551,163.79123,149.11163
2024-04-24 08:15:00,202.74,197.492529661856,207.54411,168.17717,164.76094
2024-04-24 08:30:00,238.89,238.3840409244352,233.20207,220.39359,192.72646
2024-04-24 08:45:00,274.49,269.86236744445586,252.52127,254.8958,226.36076
2024-04-24 09:00:00,308.72,303.82197008248977,303.6249,291.5068,288.1393
2024-04-24 09:15:00,343.63,336.703230645709,340.4761,322.0258,296.22995
2024-04-24 09:30:00,379.1,0.028,357.85944,360.39502,344.43622
2024-04-24 09:45:00,412.17,0.02405,386.8071,395.06848,389.96387
2024-04-24 10:00:00,443.19,435.8473676668101,437.12012,421.06155,421.9288
2024-04-24 10:15:00,468.04,460.9688797328742,448.3357,437.35754,427.6885
2024-04-24 10:30:00,490.01,484.358010010046,475.37265,467.10168,451.29306
2024-04-24 10:45:00,508.36,502.3275182895615,498.78912,486.65216,467.75995
2024-04-24 11:00:00,528.4,1.1603749999999993,524.66016,516.502,511.25803
2024-04-24 11:15:00,545.1,2.8198000000000003,531.17444,533.59424,519.7385
2024-04-24 11:30:00,561.0,553.1243164240223,555.2514,541.4202,523.96246
2024-04-24 11:45:00,574.23,565.9933256303669,560.02435,555.06976,518.90845
2024-04-24 12:00:00,587.54,579.1516712501125,572.89795,564.56903,552.59296
2024-04-24 12:15:00,590.53,571.307889173502,573.10693,565.7365,563.4632
2024-04-24 12:30:00,596.78,576.1784883398816,577.41626,582.5629,588.25165
2024-04-24 12:45:00,597.7,576.3933544100094,584.5757,594.0293,557.04486
2024-04-24 13:00:00,596.62,579.5042735375811,562.7555,587.01605,549.37665
2024-04-24 13:15:00,585.79,567.2207528471504,553.77136,584.7528,576.0224
2024-04-24 13:30:00,580.36,561.0082302590819,541.7071,561.43616,576.2964
2024-04-24 13:45:00,575.69,559.0180807870648,540.30945,561.81213,568.53644
2024-04-24 14:00:00,558.77,543.7933497152712,506.07245,537.09845,565.04645
