date,actual,RF,LSTM,AMLSTM,Our_Model
2024-05-21 06:00:00,39.62,53.96270000000002,9.230195,78.984215,0.0
2024-05-21 06:15:00,59.24,84.43089999999997,51.15374,90.422134,0.0
2024-05-21 06:30:00,89.61,84.94800000000002,47.110767,137.16364,0.0
2024-05-21 06:45:00,143.66,113.04012799999992,83.434685,158.52112,0.0
2024-05-21 07:00:00,185.17,151.11475789473687,117.09455,205.50807,32.273415
2024-05-21 07:15:00,229.85,268.77346560439577,137.33893,251.72778,87.76708
2024-05-21 07:30:00,283.07,260.10283018661653,187.31711,289.21942,128.2599
2024-05-21 07:45:00,341.47,321.47889999999995,236.95352,339.47165,166.62259
2024-05-21 08:00:00,398.64,386.46733244766506,277.76425,375.9568,242.09624
2024-05-21 08:15:00,461.29,447.2084639999999,349.16537,435.06723,249.79495
2024-05-21 08:30:00,468.04,500.4500809523811,357.63324,484.25122,335.90866
2024-05-21 08:45:00,546.71,557.7831000000002,476.33188,530.99524,379.18405
2024-05-21 09:00:00,594.67,589.7333000000001,473.89487,574.1486,444.3221
2024-05-21 09:15:00,641.58,624.7273000000008,529.96265,614.4008,486.64447
2024-05-21 09:30:00,691.49,594.1546000000005,620.5716,662.5962,529.49506
2024-05-21 09:45:00,630.27,659.0868076923072,653.4397,703.9376,567.5194
2024-05-21 10:00:00,581.08,635.4978777454845,680.86926,736.99817,609.8479
2024-05-21 10:15:00,711.59,686.1758000000004,679.93805,756.3793,648.2344
2024-05-21 10:30:00,809.66,672.0396999999998,760.34753,808.6236,708.27167
2024-05-21 10:45:00,833.87,796.2074000000003,777.6677,815.56635,736.3715
2024-05-21 11:00:00,857.4,823.6037000000002,831.42554,823.65753,731.8263
2024-05-21 11:15:00,881.3,811.8381000000003,783.0048,828.6658,782.2009
2024-05-21 11:30:00,892.45,867.6935000000001,850.0312,841.75183,821.3099
2024-05-21 11:45:00,894.6,865.6697999999998,866.8627,815.5784,827.5208
2024-05-21 12:00:00,893.16,868.32,857.3409,820.67,807.3608
2024-05-21 12:15:00,890.98,850.2833999999998,809.5517,811.4477,808.6586
2024-05-21 12:30:00,878.83,848.4128000000004,824.3358,786.1139,795.0565
2024-05-21 12:45:00,824.73,848.5667000000003,791.0405,767.1986,756.9682
2024-05-21 13:00:00,797.51,838.0693000000006,778.6962,724.3402,731.00977
2024-05-21 13:15:00,786.73,578.2305999999995,782.7583,699.35236,734.47095
2024-05-21 13:30:00,752.38,704.2290000000004,725.88446,653.74304,705.1205
2024-05-21 13:45:00,687.3,595.5377999999998,700.7163,605.09644,663.0978
2024-05-21 14:00:00,515.33,626.2633999999999,649.35333,576.2445,589.17786
2024-05-21 14:15:00,659.0,661.7599000000005,602.1031,536.14655,563.77203
2024-05-21 14:30:00,580.75,680.8029000000005,570.16846,489.3202,531.90796
2024-05-21 14:45:00,591.14,659.3104000000003,505.39035,435.01697,475.24423
2024-05-21 15:00:00,543.48,574.8605999999997,488.0547,375.06024,449.5417
2024-05-21 15:15:00,520.06,452.9740999999999,415.2432,333.61765,419.7713
2024-05-21 15:30:00,493.88,396.5811,372.33847,273.4735,349.86417
2024-05-21 15:45:00,467.49,491.6929999999997,318.18137,253.80962,311.2808
2024-05-21 16:00:00,437.89,523.5302999999997,231.76697,198.98152,281.57593
2024-05-21 16:15:00,384.78,418.037643902439,222.2526,144.95183,240.16493
2024-05-21 16:30:00,335.56,426.55999999999966,182.05817,130.9046,195.95634
2024-05-21 16:45:00,297.28,237.01350000000005,167.22835,80.73674,149.09492
2024-05-21 17:00:00,244.03,543.1501000000002,81.56158,55.37892,76.566734
2024-05-21 17:15:00,203.59,298.1720000000002,74.30924,30.81984,53.14972
2024-05-21 17:30:00,164.62,181.70860000000005,46.927086,41.79504,0.0
2024-05-21 17:45:00,122.12,178.36049999999997,3.9107149,25.686789,0.0
2024-05-21 18:00:00,84.39,81.53479068986563,29.712687,16.96374,0.0
2024-05-21 18:15:00,51.22,53.07240000000003,0.0,4.890021,0.0
2024-05-21 18:30:00,25.44,34.938300000000005,0.0,45.11881,0.0
2024-05-21 18:45:00,7.97,7.001251428086383,0.0,37.692932,0.0
2024-05-21 19:00:00,1.85,3.453313636363636,0.0,48.53571,0.0
2024-05-22 06:00:00,59.38,50.743583978022,17.49424,94.53784,31.343925
2024-05-22 06:15:00,119.17,73.1529865900383,59.90846,106.8022,41.561375
2024-05-22 06:30:00,159.44,86.19882352941178,55.95705,150.65189,74.55646
2024-05-22 06:45:00,161.1,141.97317448697655,94.51618,175.5746,87.82294
2024-05-22 07:00:00,194.14,163.83860000000007,132.33794,223.13564,125.56499
2024-05-22 07:15:00,269.27,205.41767731869183,152.4943,270.22073,146.2195
2024-05-22 07:30:00,339.24,287.4474,209.24481,306.93893,172.84343
2024-05-22 07:45:00,346.74,373.7784999999999,259.81583,357.75278,215.89825
2024-05-22 08:00:00,380.43,399.4516928571428,300.97522,395.68332,251.24321
2024-05-22 08:15:00,433.26,468.07361666666674,373.5122,453.38846,273.23288
2024-05-22 08:30:00,520.91,507.8407324166668,383.47064,501.5257,327.12677
2024-05-22 08:45:00,556.03,527.8649090909094,500.7953,548.371,337.5254
2024-05-22 09:00:00,571.09,606.7099000000007,500.404,591.2201,383.98898
2024-05-22 09:15:00,664.55,603.5773000000005,551.94403,632.0981,425.03052
2024-05-22 09:30:00,682.07,598.0298999999997,651.46295,678.1,443.14636
2024-05-22 09:45:00,731.47,616.1135000000006,682.74884,719.52655,512.6701
2024-05-22 10:00:00,775.73,694.1354000000007,709.9017,752.26733,553.3024
2024-05-22 10:15:00,810.67,731.2204999999999,705.78,774.5552,560.1461
2024-05-22 10:30:00,845.17,774.5496000000004,788.5635,821.17316,602.96985
2024-05-22 10:45:00,869.81,821.7617000000004,812.02386,826.477,614.81665
2024-05-22 11:00:00,892.56,847.6184000000001,855.02057,835.1959,614.40137
2024-05-22 11:15:00,911.53,858.6322000000004,808.5738,840.33405,677.07745
2024-05-22 11:30:00,922.07,852.4834000000001,874.0483,851.6789,712.3682
2024-05-22 11:45:00,912.34,862.0559000000005,890.6889,828.0646,707.5597
2024-05-22 12:00:00,908.75,872.4041000000002,883.5348,830.7249,714.7416
2024-05-22 12:15:00,895.39,890.3247000000009,832.645,821.2228,707.89374
2024-05-22 12:30:00,877.55,884.7358000000003,842.32,795.2508,703.05896
2024-05-22 12:45:00,858.15,855.1687000000002,808.0227,776.13275,703.11316
2024-05-22 13:00:00,857.35,802.0615999999999,798.5255,732.53284,655.31036
2024-05-22 13:15:00,820.46,644.9013999999992,798.34296,706.537,649.0776
2024-05-22 13:30:00,782.02,682.0450000000001,739.3617,660.07196,616.9931
2024-05-22 13:45:00,718.96,635.2722076923078,710.54407,613.4766,592.0676
2024-05-22 14:00:00,676.33,629.6152999999999,660.6633,581.8376,526.2888
2024-05-22 14:15:00,634.46,779.034577804878,606.54694,540.9758,517.7422
2024-05-22 14:30:00,599.18,661.2677000000002,575.94183,495.25208,497.5537
2024-05-22 14:45:00,584.23,677.109,506.9403,440.60638,457.3359
2024-05-22 15:00:00,564.15,626.6516000000003,488.38776,381.707,445.0472
2024-05-22 15:15:00,539.14,605.6820000000002,413.36218,339.44226,420.84723
2024-05-22 15:30:00,516.06,543.0930999999998,370.9246,282.08688,337.54407
2024-05-22 15:45:00,485.76,526.5406437499995,314.99673,258.47577,325.20242
2024-05-22 16:00:00,444.64,449.86376445461946,233.33884,205.22888,298.83234
