date,actual,RF,LSTM,AMLSTM,Our_Model
2024-04-21 10:00:00,486.32,487.20651549089536,455.09164,471.4863,508.0498
2024-04-21 10:15:00,521.0,521.9358672338805,496.76874,506.01895,525.6745
2024-04-21 10:30:00,551.44,552.565619066035,510.69528,539.0319,583.2849
2024-04-21 10:45:00,573.75,574.9432535981902,541.9908,566.1589,596.35034
2024-04-21 11:00:00,595.68,596.7442005231006,579.2749,606.5291,627.458
2024-04-21 11:15:00,624.15,624.9973356743649,606.0301,622.33356,654.60614
2024-04-21 11:30:00,635.06,635.4707653375705,642.8122,649.8252,672.9266
2024-04-21 11:45:00,644.94,645.4449077655397,624.8684,662.4929,675.90485
2024-04-21 12:00:00,663.09,663.0161439925639,640.83527,665.93823,696.6639
2024-04-21 12:15:00,668.06,667.0567106709256,665.2219,675.7483,702.87195
2024-04-21 12:30:00,668.97,668.136967681415,659.4518,680.97125,677.86694
2024-04-21 12:45:00,661.09,661.0454850263301,665.159,668.3867,677.1188
2024-04-21 13:00:00,657.1,656.4030537341565,656.758,680.06683,704.99786
2024-04-21 13:15:00,647.49,645.7187907680374,640.6245,648.8417,684.2573
2024-04-21 13:30:00,636.44,633.9578887368359,609.398,639.4018,650.14355
2024-04-21 13:45:00,613.62,611.6245942905964,604.03674,623.60284,637.6312
2024-04-21 14:00:00,587.5,586.3910809337553,604.16113,604.76764,638.8645
2024-04-21 14:15:00,563.14,562.2282366022406,544.5357,573.0547,590.69604
2024-04-21 14:30:00,530.07,528.8733774687063,519.3959,539.4737,550.9887
2024-04-21 14:45:00,500.94,499.024206922356,488.62793,505.98596,544.1003
2024-04-21 15:00:00,476.42,474.1782581037856,434.7206,477.8656,526.0016
2024-04-21 15:15:00,445.32,444.47186624708536,405.06198,444.65005,465.59964
2024-04-21 15:30:00,397.29,396.5927614002737,374.8749,391.95764,426.55322
2024-04-21 15:45:00,350.5,348.9408572564293,353.58887,361.38354,388.016
2024-04-21 16:00:00,309.75,308.6190985089077,290.8387,304.93118,348.9573
2024-04-21 16:15:00,269.13,267.84484533405305,240.54584,263.415,308.80154
2024-04-21 16:30:00,225.63,224.38412132398477,214.707,230.49202,243.45554
2024-04-21 16:45:00,183.03,181.40523561574665,188.9879,202.02165,219.93799
2024-04-21 17:00:00,141.78,141.189737090016,159.29027,162.84145,181.96208
2024-04-21 17:15:00,103.35,101.78786713224515,73.27816,137.40915,146.60225
2024-04-21 17:30:00,73.45,71.93294759951198,97.356766,96.404724,121.7334
2024-04-21 17:45:00,49.77,48.74137453515542,35.162704,69.488846,82.4617
2024-04-21 18:00:00,32.28,31.767405204695017,26.903465,60.897823,74.14999
2024-04-21 18:15:00,19.57,19.286663568035564,13.311033,27.97119,59.897717
2024-04-21 18:30:00,10.48,10.300093817671565,6.8507566,22.946342,43.91499
2024-04-21 18:45:00,4.53,4.426308067785033,0.0,25.761646,14.012294
2024-04-21 19:00:00,1.93,1.8790099524083,2.4142606,28.324253,36.23537
2024-04-22 06:00:00,5.74,5.653561605348182,0.0,12.770521,44.711807
2024-04-22 06:15:00,11.38,11.268363489189692,11.6821375,17.935114,53.277245
2024-04-22 06:30:00,17.79,17.683536242708783,10.224165,33.059647,63.906864
2024-04-22 06:45:00,27.95,27.852617323875517,15.570557,45.106785,72.80025
2024-04-22 07:00:00,44.69,44.58678586249784,39.342625,60.427574,61.04093
2024-04-22 07:15:00,67.57,67.47902349871396,83.77301,75.721855,107.012474
2024-04-22 07:30:00,95.04,94.96980125067338,97.600815,94.14387,138.16574
2024-04-22 07:45:00,126.68,126.62700637835354,99.59282,135.65535,165.33684
2024-04-22 08:00:00,164.08,164.24532550947472,129.28963,159.60149,203.45117
2024-04-22 08:15:00,203.52,203.86670399971456,197.72054,190.25694,233.4486
2024-04-22 08:30:00,247.46,248.43608741243597,222.87561,237.01901,258.46048
2024-04-22 08:45:00,288.81,288.9258130732593,277.66592,274.19168,327.22034
2024-04-22 09:00:00,331.26,331.2715320259836,306.81937,310.3629,350.10034
2024-04-22 09:15:00,370.18,370.03293218415627,338.9985,363.2336,375.40363
2024-04-22 09:30:00,406.78,407.060601225796,368.65768,398.79993,421.10547
2024-04-22 09:45:00,446.99,447.3546516446706,416.5832,422.13263,486.09198
2024-04-22 10:00:00,486.32,487.20651549089536,455.09164,471.4863,515.40796
2024-04-22 10:15:00,521.0,521.9358672338805,496.76874,506.01895,533.0362
2024-04-22 10:30:00,551.44,552.565619066035,510.69528,539.0319,591.7754
2024-04-22 10:45:00,573.75,574.9432535981902,541.9908,566.1589,601.6761
2024-04-22 11:00:00,595.68,596.7442005231006,579.2749,606.5291,630.27527
2024-04-22 11:15:00,624.15,624.9973356743649,606.0301,622.33356,657.7127
2024-04-22 11:30:00,635.06,635.4707653375705,642.8122,649.8252,676.49274
2024-04-22 11:45:00,644.94,645.4449077655397,624.8684,662.4929,681.36816
2024-04-22 12:00:00,663.09,663.0161439925639,640.83527,665.93823,692.4034
2024-04-22 12:15:00,668.06,667.0567106709256,665.2219,675.7483,710.3801
2024-04-22 12:30:00,668.97,668.136967681415,659.4518,680.97125,681.9488
2024-04-22 12:45:00,661.09,661.0454850263301,665.159,668.3867,680.28125
2024-04-22 13:00:00,657.1,656.4030537341565,656.758,680.06683,701.06537
2024-04-22 13:15:00,647.49,645.7187907680374,640.6245,648.8417,675.95984
2024-04-22 13:30:00,636.44,633.9578887368359,609.398,639.4018,653.34784
2024-04-22 13:45:00,613.62,611.6245942905964,604.03674,623.60284,636.8645
2024-04-22 14:00:00,587.5,586.3910809337553,604.16113,604.76764,637.4956
2024-04-22 14:15:00,563.14,562.2282366022406,544.5357,573.0547,585.58386
2024-04-22 14:30:00,530.07,528.8733774687063,519.3959,539.4737,554.6978
2024-04-22 14:45:00,500.94,499.024206922356,488.62793,505.98596,548.83105
2024-04-22 15:00:00,476.42,474.1782581037856,434.7206,477.8656,525.2609
2024-04-22 15:15:00,445.32,444.47186624708536,405.06198,444.65005,463.7007
2024-04-22 15:30:00,397.29,396.5927614002737,374.8749,391.95764,428.40213
2024-04-22 15:45:00,350.5,348.9408572564293,353.58887,361.38354,391.01465
2024-04-22 16:00:00,309.75,308.6190985089077,290.8387,304.93118,353.18762
2024-04-22 16:15:00,269.13,267.84484533405305,240.54584,263.415,312.07858
2024-04-22 16:30:00,225.63,224.38412132398477,214.707,230.49202,244.21571
2024-04-22 16:45:00,183.03,181.40523561574665,188.9879,202.02165,223.49362
2024-04-22 17:00:00,141.78,141.189737090016,159.29027,162.84145,186.53706
2024-04-22 17:15:00,103.35,101.78786713224515,73.27816,137.40915,154.04369
2024-04-22 17:30:00,73.45,71.93294759951198,97.356766,96.404724,116.434166
2024-04-22 17:45:00,49.77,48.74137453515542,35.162704,69.488846,89.07045
2024-04-22 18:00:00,32.28,31.767405204695017,26.903465,60.897823,77.97287
2024-04-22 18:15:00,19.57,19.286663568035564,13.311033,27.97119,67.61486
2024-04-22 18:30:00,10.48,10.300093817671565,6.8507566,22.946342,48.883762
2024-04-22 18:45:00,4.53,4.426308067785033,0.0,25.761646,18.887346
2024-04-22 19:00:00,1.93,1.8790099524083,2.4142606,28.324253,40.978806
2024-04-23 06:00:00,5.74,5.653561605348182,0.0,12.770521,41.038334
2024-04-23 06:15:00,11.38,11.268363489189692,11.6821375,17.935114,48.158245
2024-04-23 06:30:00,17.79,17.683536242708783,10.224165,33.059647,57.434128
2024-04-23 06:45:00,27.95,27.852617323875517,15.570557,45.106785,63.88674
2024-04-23 07:00:00,44.69,44.58678586249784,39.342625,60.427574,54.414433
2024-04-23 07:15:00,67.57,67.47902349871396,83.77301,75.721855,98.835625
2024-04-23 07:30:00,95.04,94.96980125067338,97.600815,94.14387,124.62203
2024-04-23 07:45:00,126.68,126.62700637835354,99.59282,135.65535,154.60518
2024-04-23 08:00:00,164.08,164.24532550947472,129.28963,159.60149,199.32649
2024-04-23 08:15:00,203.52,203.86670399971456,197.72054,190.25694,228.34239
2024-04-23 08:30:00,247.46,248.43608741243597,222.87561,237.01901,259.53604
2024-04-23 08:45:00,288.81,288.9258130732593,277.66592,274.19168,325.645
2024-04-23 09:00:00,331.26,331.2715320259836,306.81937,310.3629,350.4055
2024-04-23 09:15:00,370.18,370.03293218415627,338.9985,363.2336,380.64697
2024-04-23 09:30:00,406.78,407.060601225796,368.65768,398.79993,421.16913
2024-04-23 09:45:00,446.99,447.3546516446706,416.5832,422.13263,491.9849
2024-04-23 10:00:00,486.32,487.20651549089536,455.09164,471.4863,518.58997
2024-04-23 10:15:00,521.0,521.9358672338805,496.76874,506.01895,534.2208
2024-04-23 10:30:00,551.44,552.565619066035,510.69528,539.0319,595.0932
2024-04-23 10:45:00,573.75,574.9432535981902,541.9908,566.1589,607.2614
