date,time,PredictedPV
2/26/2024,06:00,27.717838287353516
2/26/2024,06:15,193.2205352783203
2/26/2024,06:30,238.61851501464844
2/26/2024,06:45,301.92742919921875
2/26/2024,07:00,397.0277099609375
2/26/2024,07:15,124.13622283935547
2/26/2024,07:30,192.91627502441406
2/26/2024,07:45,459.11279296875
2/26/2024,08:00,389.56646728515625
2/26/2024,08:15,414.7799987792969
2/26/2024,08:30,167.75624084472656
2/26/2024,08:45,217.30784606933594
2/26/2024,09:00,393.04974365234375
2/26/2024,09:15,216.3043212890625
2/26/2024,09:30,500.09564208984375
2/26/2024,09:45,370.73150634765625
2/26/2024,10:00,709.9065551757812
2/26/2024,10:15,563.9216918945312
2/26/2024,10:30,323.9797668457031
2/26/2024,10:45,294.1710510253906
2/26/2024,11:00,506.58111572265625
2/26/2024,11:15,318.93756103515625
2/26/2024,11:30,549.7247924804688
2/26/2024,11:45,379.681396484375
2/26/2024,12:00,563.3424682617188
2/26/2024,12:15,365.078857421875
2/26/2024,12:30,347.6669921875
2/26/2024,12:45,597.607177734375
2/26/2024,13:00,446.01715087890625
2/26/2024,13:15,483.9821472167969
2/26/2024,13:30,349.5886535644531
2/26/2024,13:45,419.913330078125
2/26/2024,14:00,281.2938537597656
2/26/2024,14:15,590.1238403320312
2/26/2024,14:30,375.7138977050781
2/26/2024,14:45,382.9339294433594
2/26/2024,15:00,411.9081115722656
2/26/2024,15:15,473.2782287597656
2/26/2024,15:30,446.20928955078125
2/26/2024,15:45,457.01202392578125
2/26/2024,16:00,360.03802490234375
2/26/2024,16:15,469.9032897949219
2/26/2024,16:30,444.694580078125
2/26/2024,16:45,90.5571517944336
2/26/2024,17:00,376.6193542480469
2/26/2024,17:15,18.976200103759766
2/26/2024,17:30,0.0
2/26/2024,17:45,159.26138305664062
2/26/2024,18:00,219.0423583984375
2/26/2024,18:15,116.28532409667969
2/26/2024,18:30,33.14370346069336
2/26/2024,18:45,416.6656188964844
2/26/2024,19:00,127.98583984375
