date,time,PredictedPV
2/26/2024,06:00,146.5103759765625
2/26/2024,06:15,0.0
2/26/2024,06:30,22.901601791381836
2/26/2024,06:45,117.59817504882812
2/26/2024,07:00,163.23654174804688
2/26/2024,07:15,286.3135070800781
2/26/2024,07:30,47.70262145996094
2/26/2024,07:45,115.36231231689453
2/26/2024,08:00,330.59503173828125
2/26/2024,08:15,374.8954162597656
2/26/2024,08:30,418.8231506347656
2/26/2024,08:45,233.29855346679688
2/26/2024,09:00,362.1430358886719
2/26/2024,09:15,305.1539001464844
2/26/2024,09:30,453.2757263183594
2/26/2024,09:45,312.5509338378906
2/26/2024,10:00,570.29833984375
2/26/2024,10:15,554.2388305664062
2/26/2024,10:30,542.6974487304688
2/26/2024,10:45,565.3648071289062
2/26/2024,11:00,459.28326416015625
2/26/2024,11:15,573.8618774414062
2/26/2024,11:30,264.773193359375
2/26/2024,11:45,617.9569702148438
2/26/2024,12:00,722.8343505859375
2/26/2024,12:15,444.2152099609375
2/26/2024,12:30,228.630615234375
2/26/2024,12:45,822.8323364257812
2/26/2024,13:00,379.61260986328125
2/26/2024,13:15,791.9925537109375
2/26/2024,13:30,362.24945068359375
2/26/2024,13:45,444.643310546875
2/26/2024,14:00,609.466552734375
2/26/2024,14:15,572.1677856445312
2/26/2024,14:30,548.0905151367188
2/26/2024,14:45,506.734130859375
2/26/2024,15:00,477.9219055175781
2/26/2024,15:15,484.31793212890625
2/26/2024,15:30,544.2920532226562
2/26/2024,15:45,547.7916259765625
2/26/2024,16:00,323.378662109375
2/26/2024,16:15,495.0757751464844
2/26/2024,16:30,260.49102783203125
2/26/2024,16:45,263.81475830078125
2/26/2024,17:00,136.99879455566406
2/26/2024,17:15,143.37672424316406
2/26/2024,17:30,149.4206085205078
2/26/2024,17:45,72.09675598144531
2/26/2024,18:00,0.0
2/26/2024,18:15,144.8970489501953
2/26/2024,18:30,133.3095703125
2/26/2024,18:45,0.0
2/26/2024,19:00,0.0
