date,time,PredictedPV
6/16/2023,06:00,0.0912434309720993
6/16/2023,06:15,0.04536852985620499
6/16/2023,06:30,0.7332916259765625
6/16/2023,06:45,0.34000974893569946
6/16/2023,07:00,1.0505826473236084
6/16/2023,07:15,0.8926803469657898
6/16/2023,07:30,0.3095303773880005
6/16/2023,07:45,0.603750467300415
6/16/2023,08:00,1.3246089220046997
6/16/2023,08:15,0.0
6/16/2023,08:30,0.873330295085907
6/16/2023,08:45,0.19857029616832733
6/16/2023,09:00,0.8082899451255798
6/16/2023,09:15,0.6250099539756775
6/16/2023,09:30,0.6095722317695618
6/16/2023,09:45,1.2992725372314453
6/16/2023,10:00,0.723020613193512
6/16/2023,10:15,0.8586902618408203
6/16/2023,10:30,0.8465961813926697
6/16/2023,10:45,0.3805023431777954
6/16/2023,11:00,0.8319216370582581
6/16/2023,11:15,0.5391018986701965
6/16/2023,11:30,0.9595394730567932
6/16/2023,11:45,0.8291029334068298
6/16/2023,12:00,0.8790904879570007
6/16/2023,12:15,0.7599329948425293
6/16/2023,12:30,0.722733199596405
6/16/2023,12:45,0.7694456577301025
6/16/2023,13:00,0.8312160968780518
6/16/2023,13:15,1.1821057796478271
6/16/2023,13:30,0.34724557399749756
6/16/2023,13:45,1.1859705448150635
6/16/2023,14:00,1.1261017322540283
6/16/2023,14:15,1.2365838289260864
6/16/2023,14:30,0.8489441871643066
6/16/2023,14:45,1.0573809146881104
6/16/2023,15:00,0.6656039953231812
6/16/2023,15:15,0.9276208281517029
6/16/2023,15:30,0.5868220329284668
6/16/2023,15:45,0.4944763481616974
6/16/2023,16:00,0.8488485813140869
6/16/2023,16:15,0.922591507434845
6/16/2023,16:30,0.5726049542427063
6/16/2023,16:45,0.5246993899345398
6/16/2023,17:00,0.6402151584625244
6/16/2023,17:15,0.0
6/16/2023,17:30,0.3243301212787628
6/16/2023,17:45,0.7724698781967163
6/16/2023,18:00,0.8263580203056335
6/16/2023,18:15,0.437497615814209
6/16/2023,18:30,0.41125988960266113
6/16/2023,18:45,0.0
6/16/2023,19:00,0.4420815110206604
