date,time,PredictedPV
2/26/2024,06:00,262.03521728515625
2/26/2024,06:15,0.0
2/26/2024,06:30,190.98109436035156
2/26/2024,06:45,107.88382720947266
2/26/2024,07:00,265.5111999511719
2/26/2024,07:15,139.7203826904297
2/26/2024,07:30,155.10919189453125
2/26/2024,07:45,270.3750305175781
2/26/2024,08:00,207.91990661621094
2/26/2024,08:15,285.5157470703125
2/26/2024,08:30,66.05975341796875
2/26/2024,08:45,164.46665954589844
2/26/2024,09:00,263.44061279296875
2/26/2024,09:15,274.17950439453125
2/26/2024,09:30,216.78964233398438
2/26/2024,09:45,541.8133544921875
2/26/2024,10:00,234.54452514648438
2/26/2024,10:15,389.0440368652344
2/26/2024,10:30,731.6764526367188
2/26/2024,10:45,478.4645080566406
2/26/2024,11:00,632.7838134765625
2/26/2024,11:15,473.7610778808594
2/26/2024,11:30,521.1340942382812
2/26/2024,11:45,516.3016967773438
2/26/2024,12:00,507.8099670410156
2/26/2024,12:15,556.8104858398438
2/26/2024,12:30,472.085693359375
2/26/2024,12:45,358.9377136230469
2/26/2024,13:00,499.76568603515625
2/26/2024,13:15,645.936279296875
2/26/2024,13:30,474.8885498046875
2/26/2024,13:45,582.2767333984375
2/26/2024,14:00,734.5192260742188
2/26/2024,14:15,568.8917846679688
2/26/2024,14:30,423.7962646484375
2/26/2024,14:45,282.45330810546875
2/26/2024,15:00,554.2266235351562
2/26/2024,15:15,444.97198486328125
2/26/2024,15:30,203.01522827148438
2/26/2024,15:45,539.5502319335938
2/26/2024,16:00,556.958251953125
2/26/2024,16:15,344.1361389160156
2/26/2024,16:30,382.8024597167969
2/26/2024,16:45,314.9725341796875
2/26/2024,17:00,430.755126953125
2/26/2024,17:15,77.03144836425781
2/26/2024,17:30,211.54261779785156
2/26/2024,17:45,53.79121017456055
2/26/2024,18:00,92.48685455322266
2/26/2024,18:15,97.27035522460938
2/26/2024,18:30,109.42839813232422
2/26/2024,18:45,110.45121002197266
2/26/2024,19:00,0.0
