date,time,PredictedPV
2/26/2024,06:00,153.0127716064453
2/26/2024,06:15,160.695068359375
2/26/2024,06:30,144.62557983398438
2/26/2024,06:45,151.51873779296875
2/26/2024,07:00,131.0930938720703
2/26/2024,07:15,145.0437774658203
2/26/2024,07:30,168.2495880126953
2/26/2024,07:45,238.94967651367188
2/26/2024,08:00,215.2014617919922
2/26/2024,08:15,305.9800720214844
2/26/2024,08:30,324.41986083984375
2/26/2024,08:45,354.69061279296875
2/26/2024,09:00,458.2187805175781
2/26/2024,09:15,477.7917175292969
2/26/2024,09:30,506.8884582519531
2/26/2024,09:45,498.4649963378906
2/26/2024,10:00,526.0931396484375
2/26/2024,10:15,586.2765502929688
2/26/2024,10:30,630.087158203125
2/26/2024,10:45,595.724853515625
2/26/2024,11:00,640.23486328125
2/26/2024,11:15,620.1050415039062
2/26/2024,11:30,655.380615234375
2/26/2024,11:45,667.2230224609375
2/26/2024,12:00,663.2493286132812
2/26/2024,12:15,660.4537963867188
2/26/2024,12:30,642.926025390625
2/26/2024,12:45,647.6085205078125
2/26/2024,13:00,634.9005737304688
2/26/2024,13:15,593.3329467773438
2/26/2024,13:30,602.399169921875
2/26/2024,13:45,523.7350463867188
2/26/2024,14:00,490.36895751953125
2/26/2024,14:15,458.5608825683594
2/26/2024,14:30,419.80859375
2/26/2024,14:45,382.1294250488281
2/26/2024,15:00,362.1575622558594
2/26/2024,15:15,300.5584411621094
2/26/2024,15:30,260.7324523925781
2/26/2024,15:45,249.83071899414062
2/26/2024,16:00,217.4302520751953
2/26/2024,16:15,224.58009338378906
2/26/2024,16:30,142.370361328125
2/26/2024,16:45,177.67816162109375
2/26/2024,17:00,165.5815887451172
2/26/2024,17:15,167.7564697265625
2/26/2024,17:30,191.42137145996094
2/26/2024,17:45,225.56805419921875
2/26/2024,18:00,206.89060974121094
2/26/2024,18:15,262.0672302246094
2/26/2024,18:30,317.4795837402344
2/26/2024,18:45,328.22357177734375
2/26/2024,19:00,382.7123107910156
