date,time,PredictedPV
6/16/2023,06:00,0.7482076287269592
6/16/2023,06:15,0.0
6/16/2023,06:30,0.8207980394363403
6/16/2023,06:45,0.5112170577049255
6/16/2023,07:00,0.7037265300750732
6/16/2023,07:15,0.7357542514801025
6/16/2023,07:30,0.48014557361602783
6/16/2023,07:45,0.01063646748661995
6/16/2023,08:00,0.757021963596344
6/16/2023,08:15,1.060762643814087
6/16/2023,08:30,0.653630256652832
6/16/2023,08:45,1.055598258972168
6/16/2023,09:00,0.42260318994522095
6/16/2023,09:15,0.8274990916252136
6/16/2023,09:30,0.7826052308082581
6/16/2023,09:45,0.6005383729934692
6/16/2023,10:00,0.4800676703453064
6/16/2023,10:15,0.8588109016418457
6/16/2023,10:30,0.655387818813324
6/16/2023,10:45,0.7930681705474854
6/16/2023,11:00,0.9276304244995117
6/16/2023,11:15,0.71574467420578
6/16/2023,11:30,1.0774363279342651
6/16/2023,11:45,0.9170807600021362
6/16/2023,12:00,1.2074944972991943
6/16/2023,12:15,0.9159418940544128
6/16/2023,12:30,0.6793904304504395
6/16/2023,12:45,0.8471932411193848
6/16/2023,13:00,0.6651150584220886
6/16/2023,13:15,0.6298685073852539
6/16/2023,13:30,0.9089526534080505
6/16/2023,13:45,0.9123870730400085
6/16/2023,14:00,0.8430019617080688
6/16/2023,14:15,0.8190032839775085
6/16/2023,14:30,1.0131886005401611
6/16/2023,14:45,0.1427784115076065
6/16/2023,15:00,0.04598945006728172
6/16/2023,15:15,0.7543783187866211
6/16/2023,15:30,0.31621772050857544
6/16/2023,15:45,0.7219683527946472
6/16/2023,16:00,0.8313294053077698
6/16/2023,16:15,0.8429763913154602
6/16/2023,16:30,0.685365617275238
6/16/2023,16:45,0.7664756774902344
6/16/2023,17:00,0.0
6/16/2023,17:15,0.006786766462028027
6/16/2023,17:30,0.0318387933075428
6/16/2023,17:45,0.568090558052063
6/16/2023,18:00,0.8350400924682617
6/16/2023,18:15,0.4563480317592621
6/16/2023,18:30,0.5280019640922546
6/16/2023,18:45,0.9606242775917053
6/16/2023,19:00,1.1635699272155762
