date,time,PredictedPV
2/26/2024,06:00,127.68119812011719
2/26/2024,06:15,163.85751342773438
2/26/2024,06:30,0.0
2/26/2024,06:45,147.31484985351562
2/26/2024,07:00,138.46612548828125
2/26/2024,07:15,72.90729522705078
2/26/2024,07:30,72.69969940185547
2/26/2024,07:45,355.3623046875
2/26/2024,08:00,179.7044677734375
2/26/2024,08:15,361.7895812988281
2/26/2024,08:30,566.6714477539062
2/26/2024,08:45,359.8507995605469
2/26/2024,09:00,272.9544372558594
2/26/2024,09:15,506.22332763671875
2/26/2024,09:30,404.85809326171875
2/26/2024,09:45,402.57855224609375
2/26/2024,10:00,467.32891845703125
2/26/2024,10:15,349.5267639160156
2/26/2024,10:30,569.0628662109375
2/26/2024,10:45,497.95599365234375
2/26/2024,11:00,668.8306884765625
2/26/2024,11:15,634.1403198242188
2/26/2024,11:30,677.3255004882812
2/26/2024,11:45,530.1870727539062
2/26/2024,12:00,625.4546508789062
2/26/2024,12:15,577.9637451171875
2/26/2024,12:30,641.7418212890625
2/26/2024,12:45,434.0370788574219
2/26/2024,13:00,591.5048828125
2/26/2024,13:15,628.1197509765625
2/26/2024,13:30,682.5817260742188
2/26/2024,13:45,665.7269287109375
2/26/2024,14:00,609.4297485351562
2/26/2024,14:15,585.677978515625
2/26/2024,14:30,457.1798400878906
2/26/2024,14:45,574.4044189453125
2/26/2024,15:00,476.8193359375
2/26/2024,15:15,323.8136901855469
2/26/2024,15:30,372.1177673339844
2/26/2024,15:45,450.6775207519531
2/26/2024,16:00,361.8744201660156
2/26/2024,16:15,211.14064025878906
2/26/2024,16:30,249.9416961669922
2/26/2024,16:45,381.63897705078125
2/26/2024,17:00,407.4037170410156
2/26/2024,17:15,18.899290084838867
2/26/2024,17:30,216.9958953857422
2/26/2024,17:45,0.0
2/26/2024,18:00,140.25820922851562
2/26/2024,18:15,155.46905517578125
2/26/2024,18:30,188.86215209960938
2/26/2024,18:45,176.39892578125
2/26/2024,19:00,20.79498291015625
