date,time,PredictedPV
2/26/2024,06:00,0.0
2/26/2024,06:15,301.1738586425781
2/26/2024,06:30,55.61176300048828
2/26/2024,06:45,101.59465026855469
2/26/2024,07:00,261.0693359375
2/26/2024,07:15,344.2434997558594
2/26/2024,07:30,238.0869903564453
2/26/2024,07:45,411.8258972167969
2/26/2024,08:00,323.3777770996094
2/26/2024,08:15,254.42864990234375
2/26/2024,08:30,207.24789428710938
2/26/2024,08:45,496.0774841308594
2/26/2024,09:00,394.7704162597656
2/26/2024,09:15,469.98809814453125
2/26/2024,09:30,325.8084716796875
2/26/2024,09:45,577.1368408203125
2/26/2024,10:00,455.053466796875
2/26/2024,10:15,406.7628173828125
2/26/2024,10:30,509.1121520996094
2/26/2024,10:45,532.4788818359375
2/26/2024,11:00,541.4534912109375
2/26/2024,11:15,428.56085205078125
2/26/2024,11:30,591.7762451171875
2/26/2024,11:45,722.392822265625
2/26/2024,12:00,643.494140625
2/26/2024,12:15,448.6655578613281
2/26/2024,12:30,502.2286071777344
2/26/2024,12:45,507.79388427734375
2/26/2024,13:00,654.22509765625
2/26/2024,13:15,452.0684814453125
2/26/2024,13:30,566.6193237304688
2/26/2024,13:45,534.3826904296875
2/26/2024,14:00,590.3829345703125
2/26/2024,14:15,503.0556640625
2/26/2024,14:30,605.0560302734375
2/26/2024,14:45,493.7023620605469
2/26/2024,15:00,164.6959228515625
2/26/2024,15:15,486.64276123046875
2/26/2024,15:30,537.4566650390625
2/26/2024,15:45,218.9512176513672
2/26/2024,16:00,299.9800720214844
2/26/2024,16:15,229.63919067382812
2/26/2024,16:30,347.4705810546875
2/26/2024,16:45,584.4561767578125
2/26/2024,17:00,394.06854248046875
2/26/2024,17:15,304.515869140625
2/26/2024,17:30,239.18617248535156
2/26/2024,17:45,132.41213989257812
2/26/2024,18:00,0.0
2/26/2024,18:15,161.69444274902344
2/26/2024,18:30,68.56278991699219
2/26/2024,18:45,56.6529655456543
2/26/2024,19:00,129.37936401367188
