date,time,PredictedPV
2/26/2024,06:00,178.71209716796875
2/26/2024,06:15,174.87216186523438
2/26/2024,06:30,140.1509552001953
2/26/2024,06:45,246.68540954589844
2/26/2024,07:00,152.67120361328125
2/26/2024,07:15,206.49061584472656
2/26/2024,07:30,208.2937469482422
2/26/2024,07:45,257.0182800292969
2/26/2024,08:00,277.974365234375
2/26/2024,08:15,298.2147521972656
2/26/2024,08:30,289.6553039550781
2/26/2024,08:45,361.7467041015625
2/26/2024,09:00,379.4374084472656
2/26/2024,09:15,443.076416015625
2/26/2024,09:30,473.87481689453125
2/26/2024,09:45,549.37158203125
2/26/2024,10:00,527.6648559570312
2/26/2024,10:15,628.1041259765625
2/26/2024,10:30,627.9751586914062
2/26/2024,10:45,640.1378173828125
2/26/2024,11:00,664.3609619140625
2/26/2024,11:15,680.4603271484375
2/26/2024,11:30,702.2072143554688
2/26/2024,11:45,717.639404296875
2/26/2024,12:00,748.7589111328125
2/26/2024,12:15,734.3429565429688
2/26/2024,12:30,726.7902221679688
2/26/2024,12:45,706.0699462890625
2/26/2024,13:00,697.1923217773438
2/26/2024,13:15,666.1630249023438
2/26/2024,13:30,630.52197265625
2/26/2024,13:45,578.6439819335938
2/26/2024,14:00,564.3338012695312
2/26/2024,14:15,521.984130859375
2/26/2024,14:30,473.3909606933594
2/26/2024,14:45,485.54791259765625
2/26/2024,15:00,373.7402038574219
2/26/2024,15:15,373.3037109375
2/26/2024,15:30,337.7269287109375
2/26/2024,15:45,255.49118041992188
2/26/2024,16:00,214.90174865722656
2/26/2024,16:15,175.93580627441406
2/26/2024,16:30,162.31101989746094
2/26/2024,16:45,166.4783477783203
2/26/2024,17:00,138.21986389160156
2/26/2024,17:15,156.8779754638672
2/26/2024,17:30,215.45343017578125
2/26/2024,17:45,199.8528594970703
2/26/2024,18:00,229.3541259765625
2/26/2024,18:15,239.69667053222656
2/26/2024,18:30,283.0523681640625
2/26/2024,18:45,340.8215637207031
2/26/2024,19:00,394.3160095214844
