date,time,PredictedPV
2/26/2024,06:00,120.8238296508789
2/26/2024,06:15,216.74681091308594
2/26/2024,06:30,234.19361877441406
2/26/2024,06:45,153.9018096923828
2/26/2024,07:00,38.9822883605957
2/26/2024,07:15,101.89911651611328
2/26/2024,07:30,0.6186150312423706
2/26/2024,07:45,127.78587341308594
2/26/2024,08:00,0.0
2/26/2024,08:15,84.28196716308594
2/26/2024,08:30,336.78448486328125
2/26/2024,08:45,311.248291015625
2/26/2024,09:00,165.45497131347656
2/26/2024,09:15,504.7767028808594
2/26/2024,09:30,441.4549865722656
2/26/2024,09:45,453.0224304199219
2/26/2024,10:00,545.402587890625
2/26/2024,10:15,581.093505859375
2/26/2024,10:30,153.61708068847656
2/26/2024,10:45,338.0964660644531
2/26/2024,11:00,469.52398681640625
2/26/2024,11:15,621.56640625
2/26/2024,11:30,494.08282470703125
2/26/2024,11:45,657.6324462890625
2/26/2024,12:00,645.0271606445312
2/26/2024,12:15,678.7227172851562
2/26/2024,12:30,639.236328125
2/26/2024,12:45,565.52001953125
2/26/2024,13:00,726.6689453125
2/26/2024,13:15,623.1012573242188
2/26/2024,13:30,743.8697509765625
2/26/2024,13:45,514.72412109375
2/26/2024,14:00,423.1599426269531
2/26/2024,14:15,629.5087890625
2/26/2024,14:30,395.6357421875
2/26/2024,14:45,528.5820922851562
2/26/2024,15:00,490.9593811035156
2/26/2024,15:15,566.70166015625
2/26/2024,15:30,311.8936767578125
2/26/2024,15:45,328.9901123046875
2/26/2024,16:00,134.05218505859375
2/26/2024,16:15,209.2775115966797
2/26/2024,16:30,168.5785675048828
2/26/2024,16:45,307.9606628417969
2/26/2024,17:00,24.88031578063965
2/26/2024,17:15,288.5387878417969
2/26/2024,17:30,77.48628234863281
2/26/2024,17:45,342.83856201171875
2/26/2024,18:00,56.38481140136719
2/26/2024,18:15,116.99811553955078
2/26/2024,18:30,35.319488525390625
2/26/2024,18:45,87.0528564453125
2/26/2024,19:00,100.38813018798828
