date,time,PredictedPV
2/26/2024,06:00,37.34400177001953
2/26/2024,06:15,187.22592163085938
2/26/2024,06:30,35.512786865234375
2/26/2024,06:45,183.43771362304688
2/26/2024,07:00,113.54856872558594
2/26/2024,07:15,166.18826293945312
2/26/2024,07:30,279.4296875
2/26/2024,07:45,187.72935485839844
2/26/2024,08:00,88.9638900756836
2/26/2024,08:15,291.9353942871094
2/26/2024,08:30,152.8566131591797
2/26/2024,08:45,215.6331329345703
2/26/2024,09:00,355.8981018066406
2/26/2024,09:15,428.95220947265625
2/26/2024,09:30,497.7056884765625
2/26/2024,09:45,437.9934387207031
2/26/2024,10:00,539.0169067382812
2/26/2024,10:15,551.96630859375
2/26/2024,10:30,631.6217651367188
2/26/2024,10:45,518.8628540039062
2/26/2024,11:00,288.3358459472656
2/26/2024,11:15,576.1069946289062
2/26/2024,11:30,582.3403930664062
2/26/2024,11:45,616.6324462890625
2/26/2024,12:00,617.1470947265625
2/26/2024,12:15,570.0450439453125
2/26/2024,12:30,629.84033203125
2/26/2024,12:45,512.02294921875
2/26/2024,13:00,679.7283935546875
2/26/2024,13:15,616.8749389648438
2/26/2024,13:30,503.22625732421875
2/26/2024,13:45,528.3074951171875
2/26/2024,14:00,374.50518798828125
2/26/2024,14:15,514.5769653320312
2/26/2024,14:30,495.0437316894531
2/26/2024,14:45,457.38031005859375
2/26/2024,15:00,486.91839599609375
2/26/2024,15:15,263.6690979003906
2/26/2024,15:30,569.7588500976562
2/26/2024,15:45,321.546142578125
2/26/2024,16:00,278.72930908203125
2/26/2024,16:15,286.7874450683594
2/26/2024,16:30,181.67698669433594
2/26/2024,16:45,47.78816223144531
2/26/2024,17:00,199.20680236816406
2/26/2024,17:15,181.39566040039062
2/26/2024,17:30,55.019989013671875
2/26/2024,17:45,21.931312561035156
2/26/2024,18:00,63.94495391845703
2/26/2024,18:15,125.93186950683594
2/26/2024,18:30,0.0
2/26/2024,18:45,158.5535125732422
2/26/2024,19:00,24.255022048950195
