date,time,PredictedPV
2/26/2024,06:00,339.8227233886719
2/26/2024,06:15,0.0
2/26/2024,06:30,64.13909912109375
2/26/2024,06:45,117.11788940429688
2/26/2024,07:00,280.4410705566406
2/26/2024,07:15,110.12511444091797
2/26/2024,07:30,259.7980651855469
2/26/2024,07:45,113.50791931152344
2/26/2024,08:00,220.1407928466797
2/26/2024,08:15,136.12059020996094
2/26/2024,08:30,318.27386474609375
2/26/2024,08:45,307.6286315917969
2/26/2024,09:00,379.0171813964844
2/26/2024,09:15,439.6664123535156
2/26/2024,09:30,437.872802734375
2/26/2024,09:45,340.9537048339844
2/26/2024,10:00,406.1656799316406
2/26/2024,10:15,359.3965759277344
2/26/2024,10:30,428.62945556640625
2/26/2024,10:45,385.33837890625
2/26/2024,11:00,502.9974670410156
2/26/2024,11:15,501.5956115722656
2/26/2024,11:30,506.5819091796875
2/26/2024,11:45,647.1566772460938
2/26/2024,12:00,752.2616577148438
2/26/2024,12:15,635.6424560546875
2/26/2024,12:30,579.356689453125
2/26/2024,12:45,525.3663330078125
2/26/2024,13:00,539.7994995117188
2/26/2024,13:15,663.2559814453125
2/26/2024,13:30,722.9641723632812
2/26/2024,13:45,588.4702758789062
2/26/2024,14:00,679.62158203125
2/26/2024,14:15,591.2490234375
2/26/2024,14:30,455.08123779296875
2/26/2024,14:45,261.2422790527344
2/26/2024,15:00,482.845458984375
2/26/2024,15:15,470.7191162109375
2/26/2024,15:30,394.21356201171875
2/26/2024,15:45,361.6442565917969
2/26/2024,16:00,511.06585693359375
2/26/2024,16:15,184.29757690429688
2/26/2024,16:30,319.25299072265625
2/26/2024,16:45,356.5571594238281
2/26/2024,17:00,308.85150146484375
2/26/2024,17:15,242.69827270507812
2/26/2024,17:30,105.9212875366211
2/26/2024,17:45,179.3109130859375
2/26/2024,18:00,253.68218994140625
2/26/2024,18:15,173.78318786621094
2/26/2024,18:30,198.1944580078125
2/26/2024,18:45,214.32347106933594
2/26/2024,19:00,0.0
