date,time,PredictedPV
6/16/2023,06:00,0.31845733523368835
6/16/2023,06:15,0.8857636451721191
6/16/2023,06:30,0.39545050263404846
6/16/2023,06:45,0.7363117337226868
6/16/2023,07:00,0.4567095935344696
6/16/2023,07:15,0.2030467391014099
6/16/2023,07:30,0.554232120513916
6/16/2023,07:45,0.34609442949295044
6/16/2023,08:00,0.2140570431947708
6/16/2023,08:15,0.7445398569107056
6/16/2023,08:30,0.6362327933311462
6/16/2023,08:45,0.8416053652763367
6/16/2023,09:00,0.4879455268383026
6/16/2023,09:15,0.42674770951271057
6/16/2023,09:30,0.5727570056915283
6/16/2023,09:45,0.35833942890167236
6/16/2023,10:00,0.8517299890518188
6/16/2023,10:15,0.8399273753166199
6/16/2023,10:30,0.5451361536979675
6/16/2023,10:45,0.1792713701725006
6/16/2023,11:00,0.38238421082496643
6/16/2023,11:15,0.5570788979530334
6/16/2023,11:30,0.9793927669525146
6/16/2023,11:45,0.7048548460006714
6/16/2023,12:00,0.7614306807518005
6/16/2023,12:15,0.2977932095527649
6/16/2023,12:30,0.3028515577316284
6/16/2023,12:45,1.226053237915039
6/16/2023,13:00,0.0
6/16/2023,13:15,1.1414958238601685
6/16/2023,13:30,0.8287484049797058
6/16/2023,13:45,0.79579097032547
6/16/2023,14:00,0.34306854009628296
6/16/2023,14:15,0.7718380093574524
6/16/2023,14:30,0.955773651599884
6/16/2023,14:45,0.422507643699646
6/16/2023,15:00,0.3686777353286743
6/16/2023,15:15,0.703681468963623
6/16/2023,15:30,0.4797387719154358
6/16/2023,15:45,0.7643091678619385
6/16/2023,16:00,0.999884843826294
6/16/2023,16:15,0.7599685192108154
6/16/2023,16:30,0.6307603120803833
6/16/2023,16:45,1.0067943334579468
6/16/2023,17:00,1.0921659469604492
6/16/2023,17:15,0.5262311100959778
6/16/2023,17:30,0.6418762803077698
6/16/2023,17:45,0.46764272451400757
6/16/2023,18:00,0.9992102980613708
6/16/2023,18:15,0.26331958174705505
6/16/2023,18:30,0.056325703859329224
6/16/2023,18:45,0.6130679249763489
6/16/2023,19:00,1.0024991035461426
