date,time,PredictedPV
2/26/2024,06:00,85.6366195678711
2/26/2024,06:15,0.0
2/26/2024,06:30,81.14569854736328
2/26/2024,06:45,349.8211669921875
2/26/2024,07:00,0.0
2/26/2024,07:15,107.73214721679688
2/26/2024,07:30,176.89683532714844
2/26/2024,07:45,227.04518127441406
2/26/2024,08:00,174.78387451171875
2/26/2024,08:15,240.00132751464844
2/26/2024,08:30,313.19940185546875
2/26/2024,08:45,434.6551818847656
2/26/2024,09:00,410.6780700683594
2/26/2024,09:15,413.87286376953125
2/26/2024,09:30,335.8437194824219
2/26/2024,09:45,398.4207458496094
2/26/2024,10:00,437.1465148925781
2/26/2024,10:15,428.79803466796875
2/26/2024,10:30,373.5402526855469
2/26/2024,10:45,518.8369750976562
2/26/2024,11:00,514.8103637695312
2/26/2024,11:15,574.2230224609375
2/26/2024,11:30,640.5283203125
2/26/2024,11:45,452.7825622558594
2/26/2024,12:00,462.8672790527344
2/26/2024,12:15,445.6882629394531
2/26/2024,12:30,744.777587890625
2/26/2024,12:45,581.12744140625
2/26/2024,13:00,520.2691650390625
2/26/2024,13:15,778.82373046875
2/26/2024,13:30,268.360595703125
2/26/2024,13:45,568.2360229492188
2/26/2024,14:00,701.7298583984375
2/26/2024,14:15,619.446533203125
2/26/2024,14:30,552.7604370117188
2/26/2024,14:45,627.1438598632812
2/26/2024,15:00,490.8803405761719
2/26/2024,15:15,322.900146484375
2/26/2024,15:30,354.8621826171875
2/26/2024,15:45,478.9266357421875
2/26/2024,16:00,415.0585021972656
2/26/2024,16:15,368.4873352050781
2/26/2024,16:30,201.44468688964844
2/26/2024,16:45,236.20059204101562
2/26/2024,17:00,153.2831268310547
2/26/2024,17:15,302.6579895019531
2/26/2024,17:30,120.90699005126953
2/26/2024,17:45,103.46713256835938
2/26/2024,18:00,259.3592224121094
2/26/2024,18:15,133.4759979248047
2/26/2024,18:30,0.0
2/26/2024,18:45,133.81719970703125
2/26/2024,19:00,0.0
