date,time,PredictedPV
2/26/2024,06:00,176.2533416748047
2/26/2024,06:15,185.81202697753906
2/26/2024,06:30,165.4608612060547
2/26/2024,06:45,187.29698181152344
2/26/2024,07:00,146.1251678466797
2/26/2024,07:15,224.71047973632812
2/26/2024,07:30,226.46482849121094
2/26/2024,07:45,202.17108154296875
2/26/2024,08:00,224.6822967529297
2/26/2024,08:15,325.00164794921875
2/26/2024,08:30,348.1318359375
2/26/2024,08:45,400.1836853027344
2/26/2024,09:00,430.2793273925781
2/26/2024,09:15,501.5832824707031
2/26/2024,09:30,512.164306640625
2/26/2024,09:45,595.826416015625
2/26/2024,10:00,592.9562377929688
2/26/2024,10:15,594.6826171875
2/26/2024,10:30,633.3196411132812
2/26/2024,10:45,681.3045654296875
2/26/2024,11:00,695.8330688476562
2/26/2024,11:15,717.93701171875
2/26/2024,11:30,748.11083984375
2/26/2024,11:45,729.2892456054688
2/26/2024,12:00,715.486328125
2/26/2024,12:15,705.5106811523438
2/26/2024,12:30,720.58154296875
2/26/2024,12:45,689.9007568359375
2/26/2024,13:00,666.33984375
2/26/2024,13:15,662.398681640625
2/26/2024,13:30,623.7916870117188
2/26/2024,13:45,576.861572265625
2/26/2024,14:00,557.9102783203125
2/26/2024,14:15,505.4617919921875
2/26/2024,14:30,545.9126586914062
2/26/2024,14:45,446.8594055175781
2/26/2024,15:00,377.5272521972656
2/26/2024,15:15,314.1031188964844
2/26/2024,15:30,301.08990478515625
2/26/2024,15:45,239.3609619140625
2/26/2024,16:00,231.88023376464844
2/26/2024,16:15,226.96495056152344
2/26/2024,16:30,186.48358154296875
2/26/2024,16:45,152.99630737304688
2/26/2024,17:00,181.29986572265625
2/26/2024,17:15,162.5258026123047
2/26/2024,17:30,157.79022216796875
2/26/2024,17:45,209.21163940429688
2/26/2024,18:00,260.8399353027344
2/26/2024,18:15,281.1470031738281
2/26/2024,18:30,302.9792175292969
2/26/2024,18:45,351.91796875
2/26/2024,19:00,411.06439208984375
